trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"441H","23:39:00","23:39:00","70031","22","San Francisco","0","0","67471.87589919",1
"441H","23:45:00","23:45:00","70021","23","San Francisco","0","0","72890.33957530",1
"441H","23:52:00","23:52:00","70011","24","San Francisco","0","0","75413.48537542",1
"443H","22:30:00","22:30:00","70261","1","San Francisco","0","0","0.00000000",1
"443H","22:35:00","22:35:00","70241","2","San Francisco","0","0","4121.03122797",1
"443H","22:40:00","22:40:00","70231","3","San Francisco","0","0","10016.37844470",1
"443H","22:44:00","22:44:00","70221","4","San Francisco","0","0","13203.47293484",1
"443H","22:49:00","22:49:00","70211","5","San Francisco","0","0","17517.67460050",1
"443H","22:53:00","22:53:00","70201","6","San Francisco","0","0","20625.85835376",1
"443H","22:57:00","22:57:00","70191","7","San Francisco","0","0","24569.44084406",1
"443H","23:01:00","23:01:00","70171","8","San Francisco","0","0","27117.38716350",1
"443H","23:04:00","23:04:00","70161","9","San Francisco","0","0","29128.14694540",1
"443H","23:08:00","23:08:00","70151","10","San Francisco","0","0","30879.36353718",1
"443H","23:12:00","23:12:00","70141","11","San Francisco","0","0","34731.21264587",1
"443H","23:17:00","23:17:00","70131","12","San Francisco","0","0","38225.42262758",1
"443H","23:21:00","23:21:00","70121","13","San Francisco","0","0","40210.94301198",1
"443H","23:24:00","23:24:00","70111","14","San Francisco","0","0","42904.31535652",1
"443H","23:28:00","23:28:00","70101","15","San Francisco","0","0","44893.88792117",1
"443H","23:31:00","23:31:00","70091","16","San Francisco","0","0","47027.46164664",1
"443H","23:35:00","23:35:00","70081","17","San Francisco","0","0","49351.87850081",1
"443H","23:39:00","23:39:00","70071","18","San Francisco","0","0","51124.70670460",1
"443H","23:42:00","23:42:00","70061","19","San Francisco","0","0","53675.25223130",1
"443H","23:47:00","23:47:00","70051","20","San Francisco","0","0","57827.71502450",1
"443H","23:52:00","23:52:00","70041","21","San Francisco","0","0","60796.69153017",1
"443H","23:58:00","23:58:00","70031","22","San Francisco","0","0","67471.87589919",1
"443H","24:03:00","24:03:00","70021","23","San Francisco","0","0","72890.33957530",1
"443H","24:14:00","24:14:00","70011","24","San Francisco","0","0","75413.48537542",1
"443","22:30:00","22:30:00","70261","1","San Francisco","0","0","0.00000000",1
"443","22:35:00","22:35:00","70241","2","San Francisco","0","0","4121.03122797",1
"443","22:40:00","22:40:00","70231","3","San Francisco","0","0","10016.37844470",1
"443","22:44:00","22:44:00","70221","4","San Francisco","0","0","13203.47293484",1
"443","22:49:00","22:49:00","70211","5","San Francisco","0","0","17517.67460050",1
"443","22:53:00","22:53:00","70201","6","San Francisco","0","0","20625.85835376",1
"443","22:57:00","22:57:00","70191","7","San Francisco","0","0","24569.44084406",1
"443","23:01:00","23:01:00","70171","8","San Francisco","0","0","27117.38716350",1
"443","23:04:00","23:04:00","70161","9","San Francisco","0","0","29128.14694540",1
"443","23:08:00","23:08:00","70151","10","San Francisco","0","0","30879.36353718",1
"443","23:12:00","23:12:00","70141","11","San Francisco","0","0","34731.21264587",1
"443","23:17:00","23:17:00","70131","12","San Francisco","0","0","38225.42262758",1
"443","23:21:00","23:21:00","70121","13","San Francisco","0","0","40210.94301198",1
"443","23:24:00","23:24:00","70111","14","San Francisco","0","0","42904.31535652",1
"443","23:28:00","23:28:00","70101","15","San Francisco","0","0","44893.88792117",1
"443","23:31:00","23:31:00","70091","16","San Francisco","0","0","47027.46164664",1
"443","23:35:00","23:35:00","70081","17","San Francisco","0","0","49351.87850081",1
"443","23:39:00","23:39:00","70071","18","San Francisco","0","0","51124.70670460",1
"443","23:42:00","23:42:00","70061","19","San Francisco","0","0","53675.25223130",1
"443","23:47:00","23:47:00","70051","20","San Francisco","0","0","57827.71502450",1
"443","23:52:00","23:52:00","70041","21","San Francisco","0","0","60796.69153017",1
"443","23:58:00","23:58:00","70031","22","San Francisco","0","0","67471.87589919",1
"443","24:03:00","24:03:00","70021","23","San Francisco","0","0","72890.33957530",1
"443","24:14:00","24:14:00","70011","24","San Francisco","0","0","75413.48537542",1
"360","16:12:00","16:12:00","70012","1",,"0","0","0.00000000",1
"360","16:28:00","16:28:00","70062","2",,"0","0","21726.97169737",1
"360","16:36:00","16:36:00","70112","3",,"0","0","32493.35074035",1
"360","16:47:00","16:47:00","70172","4",,"0","0","48273.16999689",1
"360","16:56:00","16:56:00","70212","5",,"0","0","57864.66169600",1
"360","17:12:00","17:12:00","70262","6",,"0","0","75369.85666866",1
"370","17:16:00","17:16:00","70012","1",,"0","0","0.00000000",1
"370","17:34:00","17:34:00","70062","2",,"0","0","21726.97169737",1
"370","17:43:00","17:43:00","70112","3",,"0","0","32493.35074035",1
"370","17:56:00","17:56:00","70172","4",,"0","0","48273.16999689",1
"370","18:03:00","18:03:00","70212","5",,"0","0","57864.66169600",1
"370","18:18:00","18:18:00","70262","6",,"0","0","75369.85666866",1
"380","18:16:00","18:16:00","70012","1",,"0","0","0.00000000",1
"380","18:34:00","18:34:00","70062","2",,"0","0","21726.97169737",1
"380","18:44:00","18:44:00","70112","3",,"0","0","32493.35074035",1
"380","18:56:00","18:56:00","70172","4",,"0","0","48273.16999689",1
"380","19:03:00","19:03:00","70212","5",,"0","0","57864.66169600",1
"380","19:19:00","19:19:00","70262","6",,"0","0","75369.85666866",1
"371","16:45:00","16:45:00","70261","1",,"0","0","0.00000000",1
"371","16:59:00","16:59:00","70211","2",,"0","0","17498.98396925",1
"371","17:07:00","17:07:00","70171","3",,"0","0","27096.41600725",1
"371","17:13:00","17:13:00","70141","4",,"0","0","34712.90365963",1
"371","17:20:00","17:20:00","70111","5",,"0","0","42882.61486431",1
"371","17:32:00","17:32:00","70061","6",,"0","0","53645.86946900",1
"371","17:47:00","17:47:00","70021","7",,"0","0","72857.74486561",1
"371","17:53:00","17:53:00","70011","8",,"0","0","75380.89777383",1
"381","17:45:00","17:45:00","70261","1",,"0","0","0.00000000",1
"381","17:59:00","17:59:00","70211","2",,"0","0","17498.98396925",1
"381","18:07:00","18:07:00","70171","3",,"0","0","27096.41600725",1
"381","18:13:00","18:13:00","70141","4",,"0","0","34712.90365963",1
"381","18:20:00","18:20:00","70111","5",,"0","0","42882.61486431",1
"381","18:32:00","18:32:00","70061","6",,"0","0","53645.86946900",1
"381","18:47:00","18:47:00","70021","7",,"0","0","72857.74486561",1
"381","18:53:00","18:53:00","70011","8",,"0","0","75380.89777383",1
"305","5:45:00","5:45:00","70261","1",,"0","0","0.00000000",1
"305","6:01:00","6:01:00","70211","2",,"0","0","17498.98396925",1
"305","6:09:00","6:09:00","70171","3",,"0","0","27096.41600725",1
"305","6:19:00","6:19:00","70111","4",,"0","0","42877.37731836",1
"305","6:28:00","6:28:00","70061","5",,"0","0","53641.84114791",1
"305","6:47:00","6:47:00","70011","6",,"0","0","75372.02741642",1
"313","6:49:00","6:49:00","70261","1",,"0","0","0.00000000",1
"313","7:05:00","7:05:00","70211","2",,"0","0","17498.98396925",1
"313","7:13:00","7:13:00","70171","3",,"0","0","27096.41600725",1
"313","7:24:00","7:24:00","70111","4",,"0","0","42877.37731836",1
"313","7:32:00","7:32:00","70061","5",,"0","0","53641.84114791",1
"313","7:52:00","7:52:00","70011","6",,"0","0","75372.02741642",1
"323","7:49:00","7:49:00","70261","1",,"0","0","0.00000000",1
"323","8:05:00","8:05:00","70211","2",,"0","0","17498.98396925",1
"323","8:13:00","8:13:00","70171","3",,"0","0","27096.41600725",1
"323","8:25:00","8:25:00","70111","4",,"0","0","42877.37731836",1
"323","8:34:00","8:34:00","70061","5",,"0","0","53641.84114791",1
"323","8:54:00","8:54:00","70011","6",,"0","0","75372.02741642",1
"310","6:35:00","6:35:00","70012","1","Tamien","0","0","0.00000000",1
"310","6:39:00","6:39:00","70022","2","Tamien","0","0","2521.94934933",1
"310","6:52:00","6:52:00","70062","3","Tamien","0","0","21732.19392439",1
"310","7:11:00","7:11:00","70142","4","Tamien","0","0","40664.65257372",1
"310","7:17:00","7:17:00","70162","5","Tamien","0","0","46263.74070847",1
"310","7:21:00","7:21:00","70172","6","Tamien","0","0","48275.12302316",1
"310","7:28:00","7:28:00","70212","7","Tamien","0","0","57867.44998740",1
"310","7:43:00","7:43:00","70262","8","Tamien","0","0","75372.64495999",1
"310","7:48:00","7:48:00","70272","9","Tamien","0","0","78259.22543229",1
"320","7:35:00","7:35:00","70012","1","Tamien","0","0","0.00000000",1
"320","7:39:00","7:39:00","70022","2","Tamien","0","0","2521.94934933",1
"320","7:52:00","7:52:00","70062","3","Tamien","0","0","21732.19392439",1
"320","8:11:00","8:11:00","70142","4","Tamien","0","0","40664.65257372",1
"320","8:17:00","8:17:00","70162","5","Tamien","0","0","46263.74070847",1
"320","8:21:00","8:21:00","70172","6","Tamien","0","0","48275.12302316",1
"320","8:28:00","8:28:00","70212","7","Tamien","0","0","57867.44998740",1
"320","8:43:00","8:43:00","70262","8","Tamien","0","0","75372.64495999",1
"320","8:48:00","8:48:00","70272","9","Tamien","0","0","78259.22543229",1
"330","8:35:00","8:35:00","70012","1","Tamien","0","0","0.00000000",1
"330","8:39:00","8:39:00","70022","2","Tamien","0","0","2521.94934933",1
"330","8:52:00","8:52:00","70062","3","Tamien","0","0","21732.19392439",1
"330","9:11:00","9:11:00","70142","4","Tamien","0","0","40664.65257372",1
"330","9:17:00","9:17:00","70162","5","Tamien","0","0","46263.74070847",1
"330","9:21:00","9:21:00","70172","6","Tamien","0","0","48275.12302316",1
"330","9:28:00","9:28:00","70212","7","Tamien","0","0","57867.44998740",1
"330","9:43:00","9:43:00","70262","8","Tamien","0","0","75372.64495999",1
"330","9:48:00","9:48:00","70272","9","Tamien","0","0","78259.22543229",1
"314","6:59:00","6:59:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"314","7:03:00","7:03:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"314","7:16:00","7:16:00","70062","3","San Jose Diridon","0","0","21732.19392439",1
"314","7:24:00","7:24:00","70112","4","San Jose Diridon","0","0","32495.26822776",1
"314","7:31:00","7:31:00","70142","5","San Jose Diridon","0","0","40664.06344757",1
"314","7:37:00","7:37:00","70172","6","San Jose Diridon","0","0","48274.69038938",1
"314","7:50:00","7:50:00","70212","7","San Jose Diridon","0","0","57867.27305912",1
"314","8:05:00","8:05:00","70262","8","San Jose Diridon","0","0","75372.46803179",1
"324","7:59:00","7:59:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"324","8:03:00","8:03:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"324","8:16:00","8:16:00","70062","3","San Jose Diridon","0","0","21732.19392439",1
"324","8:24:00","8:24:00","70112","4","San Jose Diridon","0","0","32495.26822776",1
"324","8:31:00","8:31:00","70142","5","San Jose Diridon","0","0","40664.06344757",1
"324","8:37:00","8:37:00","70172","6","San Jose Diridon","0","0","48274.69038938",1
"324","8:50:00","8:50:00","70212","7","San Jose Diridon","0","0","57867.27305912",1
"324","9:05:00","9:05:00","70262","8","San Jose Diridon","0","0","75372.46803179",1
"309","5:56:00","5:56:00","70271","1",,"0","0","0.00000000",1
"309","6:04:00","6:04:00","70261","2",,"0","0","2898.26431637",1
"309","6:15:00","6:15:00","70221","3",,"0","0","16089.50732747",1
"309","6:27:00","6:27:00","70171","4",,"0","0","30000.24917131",1
"309","6:33:00","6:33:00","70141","5",,"0","0","37617.20672665",1
"309","6:44:00","6:44:00","70091","6",,"0","0","49902.41065740",1
"309","6:52:00","6:52:00","70061","7",,"0","0","56553.82189076",1
"309","7:09:00","7:09:00","70011","8",,"0","0","78284.63051315",1
"319","6:56:00","6:56:00","70271","1",,"0","0","0.00000000",1
"319","7:04:00","7:04:00","70261","2",,"0","0","2898.26431637",1
"319","7:15:00","7:15:00","70221","3",,"0","0","16089.50732747",1
"319","7:28:00","7:28:00","70171","4",,"0","0","30000.24917131",1
"319","7:35:00","7:35:00","70141","5",,"0","0","37617.20672665",1
"319","7:45:00","7:45:00","70091","6",,"0","0","49902.41065740",1
"319","7:53:00","7:53:00","70061","7",,"0","0","56553.82189076",1
"319","8:13:00","8:13:00","70011","8",,"0","0","78284.63051315",1
"329","7:59:00","7:59:00","70271","1",,"0","0","0.00000000",1
"329","8:04:00","8:04:00","70261","2",,"0","0","2898.26431637",1
"329","8:15:00","8:15:00","70221","3",,"0","0","16089.50732747",1
"329","8:28:00","8:28:00","70171","4",,"0","0","30000.24917131",1
"329","8:35:00","8:35:00","70141","5",,"0","0","37617.20672665",1
"329","8:45:00","8:45:00","70091","6",,"0","0","49902.41065740",1
"329","8:53:00","8:53:00","70061","7",,"0","0","56553.82189076",1
"329","9:13:00","9:13:00","70011","8",,"0","0","78284.63051315",1
"366","16:38:00","16:38:00","70012","1",,"0","0","0.00000000",1
"366","16:55:00","16:55:00","70062","2",,"0","0","21726.97169737",1
"366","17:01:00","17:01:00","70092","3",,"0","0","28346.20175837",1
"366","17:10:00","17:10:00","70142","4",,"0","0","40666.45282307",1
"366","17:17:00","17:17:00","70172","5",,"0","0","48276.59489936",1
"366","17:20:00","17:20:00","70192","6",,"0","0","50825.13606884",1
"366","17:31:00","17:31:00","70222","7",,"0","0","62184.98043352",1
"366","17:46:00","17:46:00","70262","8",,"0","0","75378.02815823",1
"366","17:51:00","17:51:00","70272","9",,"0","0","78265.50520371",1
"376","17:38:00","17:38:00","70012","1",,"0","0","0.00000000",1
"376","17:55:00","17:55:00","70062","2",,"0","0","21726.97169737",1
"376","18:01:00","18:01:00","70092","3",,"0","0","28346.20175837",1
"376","18:10:00","18:10:00","70142","4",,"0","0","40666.45282307",1
"376","18:17:00","18:17:00","70172","5",,"0","0","48276.59489936",1
"376","18:20:00","18:20:00","70192","6",,"0","0","50825.13606884",1
"376","18:31:00","18:31:00","70222","7",,"0","0","62184.98043352",1
"376","18:46:00","18:46:00","70262","8",,"0","0","75378.02815823",1
"376","18:51:00","18:51:00","70272","9",,"0","0","78265.50520371",1
"386","18:38:00","18:38:00","70012","1",,"0","0","0.00000000",1
"386","18:55:00","18:55:00","70062","2",,"0","0","21726.97169737",1
"386","19:01:00","19:01:00","70092","3",,"0","0","28346.20175837",1
"386","19:10:00","19:10:00","70142","4",,"0","0","40666.45282307",1
"386","19:17:00","19:17:00","70172","5",,"0","0","48276.59489936",1
"386","19:20:00","19:20:00","70192","6",,"0","0","50825.13606884",1
"386","19:31:00","19:31:00","70222","7",,"0","0","62184.98043352",1
"386","19:46:00","19:46:00","70262","8",,"0","0","75378.02815823",1
"386","19:51:00","19:51:00","70272","9",,"0","0","78265.50520371",1
"801H","9:51:00","9:51:00","70261","1","San Francisco","0","0","0.00000000",1
"801H","10:01:00","10:01:00","70221","2","San Francisco","0","0","13189.56788106",1
"801H","10:06:00","10:06:00","70211","3","San Francisco","0","0","17506.08274396",1
"801H","10:13:00","10:13:00","70171","4","San Francisco","0","0","27101.49523178",1
"801H","10:20:00","10:20:00","70141","5","San Francisco","0","0","34717.98288416",1
"801H","10:27:00","10:27:00","70111","6","San Francisco","0","0","42887.69408884",1
"801H","10:32:00","10:32:00","70091","7","San Francisco","0","0","47003.25151466",1
"801H","10:40:00","10:40:00","70061","8","San Francisco","0","0","53653.60282729",1
"801H","11:00:00","11:00:00","70011","9","San Francisco","0","0","75384.41144966",1
"801","9:51:00","9:51:00","70261","1","San Francisco","0","0","0.00000000",1
"801","10:01:00","10:01:00","70221","2","San Francisco","0","0","13189.56788106",1
"801","10:06:00","10:06:00","70211","3","San Francisco","0","0","17506.08274396",1
"801","10:13:00","10:13:00","70171","4","San Francisco","0","0","27101.49523178",1
"801","10:20:00","10:20:00","70141","5","San Francisco","0","0","34717.98288416",1
"801","10:27:00","10:27:00","70111","6","San Francisco","0","0","42887.69408884",1
"801","10:32:00","10:32:00","70091","7","San Francisco","0","0","47003.25151466",1
"801","10:40:00","10:40:00","70061","8","San Francisco","0","0","53653.60282729",1
"801","11:00:00","11:00:00","70011","9","San Francisco","0","0","75384.41144966",1
"803H","17:21:00","17:21:00","70261","1","San Francisco","0","0","0.00000000",1
"803H","17:31:00","17:31:00","70221","2","San Francisco","0","0","13189.56788106",1
"803H","17:36:00","17:36:00","70211","3","San Francisco","0","0","17506.08274396",1
"803H","17:43:00","17:43:00","70171","4","San Francisco","0","0","27101.49523178",1
"803H","17:50:00","17:50:00","70141","5","San Francisco","0","0","34717.98288416",1
"803H","17:57:00","17:57:00","70111","6","San Francisco","0","0","42887.69408884",1
"803H","18:02:00","18:02:00","70091","7","San Francisco","0","0","47003.25151466",1
"803H","18:10:00","18:10:00","70061","8","San Francisco","0","0","53653.60282729",1
"803H","18:30:00","18:30:00","70011","9","San Francisco","0","0","75384.41144966",1
"803","17:21:00","17:21:00","70261","1","San Francisco","0","0","0.00000000",1
"803","17:31:00","17:31:00","70221","2","San Francisco","0","0","13189.56788106",1
"803","17:36:00","17:36:00","70211","3","San Francisco","0","0","17506.08274396",1
"803","17:43:00","17:43:00","70171","4","San Francisco","0","0","27101.49523178",1
"803","17:50:00","17:50:00","70141","5","San Francisco","0","0","34717.98288416",1
"803","17:57:00","17:57:00","70111","6","San Francisco","0","0","42887.69408884",1
"803","18:02:00","18:02:00","70091","7","San Francisco","0","0","47003.25151466",1
"803","18:10:00","18:10:00","70061","8","San Francisco","0","0","53653.60282729",1
"803","18:30:00","18:30:00","70011","9","San Francisco","0","0","75384.41144966",1
"802H","12:04:00","12:04:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"802H","12:19:00","12:19:00","70062","2","San Jose Diridon","0","0","21726.97169737",1
"802H","12:26:00","12:26:00","70092","3","San Jose Diridon","0","0","28346.20175837",1
"802H","12:30:00","12:30:00","70112","4","San Jose Diridon","0","0","32494.14699448",1
"802H","12:38:00","12:38:00","70142","5","San Jose Diridon","0","0","40665.36925209",1
"802H","12:45:00","12:45:00","70172","6","San Jose Diridon","0","0","48275.99619389",1
"802H","12:54:00","12:54:00","70212","7","San Jose Diridon","0","0","57868.57886363",1
"802H","13:00:00","13:00:00","70222","8","San Jose Diridon","0","0","62181.83039170",1
"802H","13:13:00","13:13:00","70262","9","San Jose Diridon","0","0","75374.86040118",1
"802","12:04:00","12:04:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"802","12:19:00","12:19:00","70062","2","San Jose Diridon","0","0","21726.97169737",1
"802","12:26:00","12:26:00","70092","3","San Jose Diridon","0","0","28346.20175837",1
"802","12:30:00","12:30:00","70112","4","San Jose Diridon","0","0","32494.14699448",1
"802","12:38:00","12:38:00","70142","5","San Jose Diridon","0","0","40665.36925209",1
"802","12:45:00","12:45:00","70172","6","San Jose Diridon","0","0","48275.99619389",1
"802","12:54:00","12:54:00","70212","7","San Jose Diridon","0","0","57868.57886363",1
"802","13:00:00","13:00:00","70222","8","San Jose Diridon","0","0","62181.83039170",1
"802","13:13:00","13:13:00","70262","9","San Jose Diridon","0","0","75374.86040118",1
"804H","19:34:00","19:34:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"804H","19:49:00","19:49:00","70062","2","San Jose Diridon","0","0","21726.97169737",1
"804H","19:56:00","19:56:00","70092","3","San Jose Diridon","0","0","28346.20175837",1
"804H","20:00:00","20:00:00","70112","4","San Jose Diridon","0","0","32494.14699448",1
"804H","20:08:00","20:08:00","70142","5","San Jose Diridon","0","0","40665.36925209",1
"804H","20:15:00","20:15:00","70172","6","San Jose Diridon","0","0","48275.99619389",1
"804H","20:24:00","20:24:00","70212","7","San Jose Diridon","0","0","57868.57886363",1
"804H","20:30:00","20:30:00","70222","8","San Jose Diridon","0","0","62181.83039170",1
"804H","20:43:00","20:43:00","70262","9","San Jose Diridon","0","0","75374.86040118",1
"804","19:34:00","19:34:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"804","19:49:00","19:49:00","70062","2","San Jose Diridon","0","0","21726.97169737",1
"804","19:56:00","19:56:00","70092","3","San Jose Diridon","0","0","28346.20175837",1
"804","20:00:00","20:00:00","70112","4","San Jose Diridon","0","0","32494.14699448",1
"804","20:08:00","20:08:00","70142","5","San Jose Diridon","0","0","40665.36925209",1
"804","20:15:00","20:15:00","70172","6","San Jose Diridon","0","0","48275.99619389",1
"804","20:24:00","20:24:00","70212","7","San Jose Diridon","0","0","57868.57886363",1
"804","20:30:00","20:30:00","70222","8","San Jose Diridon","0","0","62181.83039170",1
"804","20:43:00","20:43:00","70262","9","San Jose Diridon","0","0","75374.86040118",1
"365","16:24:00","16:24:00","70261","1",,"0","0","0.00000000",1
"365","16:38:00","16:38:00","70211","2",,"0","0","17498.98396925",1
"365","16:46:00","16:46:00","70171","3",,"0","0","27096.41600725",1
"365","16:49:00","16:49:00","70161","4",,"0","0","29107.44102033",1
"365","16:55:00","16:55:00","70141","5",,"0","0","34709.04595048",1
"365","17:12:00","17:12:00","70061","6",,"0","0","53637.75331350",1
"365","17:26:00","17:26:00","70021","7",,"0","0","72847.82204660",1
"365","17:33:00","17:33:00","70011","8",,"0","0","75370.97495480",1
"375","17:20:00","17:20:00","70261","1",,"0","0","0.00000000",1
"375","17:34:00","17:34:00","70211","2",,"0","0","17498.98396925",1
"375","17:42:00","17:42:00","70171","3",,"0","0","27096.41600725",1
"375","17:45:00","17:45:00","70161","4",,"0","0","29107.44102033",1
"375","17:51:00","17:51:00","70141","5",,"0","0","34709.04595048",1
"375","18:08:00","18:08:00","70061","6",,"0","0","53637.75331350",1
"375","18:23:00","18:23:00","70021","7",,"0","0","72847.82204660",1
"375","18:29:00","18:29:00","70011","8",,"0","0","75370.97495480",1
"385","18:20:00","18:20:00","70261","1",,"0","0","0.00000000",1
"385","18:34:00","18:34:00","70211","2",,"0","0","17498.98396925",1
"385","18:42:00","18:42:00","70171","3",,"0","0","27096.41600725",1
"385","18:45:00","18:45:00","70161","4",,"0","0","29107.44102033",1
"385","18:51:00","18:51:00","70141","5",,"0","0","34709.04595048",1
"385","19:08:00","19:08:00","70061","6",,"0","0","53637.75331350",1
"385","19:23:00","19:23:00","70021","7",,"0","0","72847.82204660",1
"385","19:29:00","19:29:00","70011","8",,"0","0","75370.97495480",1
"421S","7:08:00","7:08:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"421S","7:13:00","7:13:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"421S","7:19:00","7:19:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"421S","7:23:00","7:23:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"421S","7:29:00","7:29:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"421S","7:33:00","7:33:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"421S","7:37:00","7:37:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"421S","7:42:00","7:42:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"421S","7:45:00","7:45:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"421S","7:49:00","7:49:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"421S","7:53:00","7:53:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"421S","7:58:00","7:58:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
"421S","8:02:00","8:02:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"421S","8:05:00","8:05:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"421S","8:09:00","8:09:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"421S","8:12:00","8:12:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"421S","8:16:00","8:16:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"421S","8:20:00","8:20:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"421S","8:23:00","8:23:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"421S","8:28:00","8:28:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"421S","8:33:00","8:33:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"421S","8:39:00","8:39:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"421S","8:45:00","8:45:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"421S","8:52:00","8:52:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"423S","8:38:00","8:38:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"423S","8:43:00","8:43:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"423S","8:49:00","8:49:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"423S","8:53:00","8:53:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"423S","8:59:00","8:59:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"423S","9:03:00","9:03:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"423S","9:07:00","9:07:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"423S","9:12:00","9:12:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"423S","9:15:00","9:15:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"423S","9:19:00","9:19:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"423S","9:23:00","9:23:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"423S","9:28:00","9:28:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
"423S","9:32:00","9:32:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"423S","9:35:00","9:35:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"423S","9:39:00","9:39:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"423S","9:42:00","9:42:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"423S","9:46:00","9:46:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"423S","9:50:00","9:50:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"423S","9:53:00","9:53:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"423S","9:58:00","9:58:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"423S","10:03:00","10:03:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"423S","10:09:00","10:09:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"423S","10:15:00","10:15:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"423S","10:22:00","10:22:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"429S","13:08:00","13:08:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"429S","13:13:00","13:13:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"429S","13:19:00","13:19:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"429S","13:23:00","13:23:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"429S","13:29:00","13:29:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"429S","13:33:00","13:33:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"429S","13:37:00","13:37:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"429S","13:42:00","13:42:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"429S","13:45:00","13:45:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"429S","13:49:00","13:49:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"429S","13:53:00","13:53:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"429S","13:58:00","13:58:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
